as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SGRO,Consumer Defensive,4570.0,8311102504960,16.304,1.6214,280.3,0.05635,0.04234,22.088,4.21,0.6942
2026-09-22,SGRO,Consumer Defensive,4570.0,8311102504960,16.4477,1.6214,277.85,0.05635,0.04234,22.088,4.21,0.6942
