as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BMHS,Healthcare,197.0,1694873026560,,0.8726,-0.2,0.00087,0.0147,62.88,0.52,0.6311
2026-09-22,BMHS,Healthcare,200.0,1720683331584,,0.8859,-0.2,0.00087,0.0147,62.88,0.52,0.6311
