as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MERK,Healthcare,3830.0,1715839959040,5.1551,1.7794,742.95,0.3714,0.24114,1.811,7.05,0.3701
2026-09-22,MERK,Healthcare,3840.0,1720320000000,5.1686,1.784,742.95,0.3714,0.24114,1.811,7.05,0.3701
