as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GOLF,Consumer Cyclical,177.0,3449156796416,64.5985,0.4301,2.74,0.00666,0.00496,6.035,0.3,0.4478
2026-09-22,GOLF,Consumer Cyclical,176.0,3429669797888,64.2336,0.4276,2.74,0.00666,0.00496,6.035,0.3,0.4478
