as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,OASA,Industrials,276.0,1751832723456,,3.3465,-10.35,-0.12368,-0.05928,8.915,,0.0
2026-09-22,OASA,Industrials,276.0,1751832723456,,3.3465,-10.35,-0.12368,-0.05928,8.915,,0.0
