as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,NRCA,Industrials,555.0,1385423306752,7.2078,1.0189,77.0,0.14822,0.06313,24.898,7.14,0.5195
2026-09-22,NRCA,Industrials,555.0,1385423306752,7.2078,1.0189,77.0,0.14822,0.06313,24.898,7.14,0.5195
