as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,INKP,Basic Materials,8575.0,46913680310272,3.9872,6520.912,2150.61,0.09631,0.03565,72.12,0.87,0.0346
2026-09-22,INKP,Basic Materials,8575.0,46913680310272,3.9872,6520.912,2150.61,0.09631,0.03565,72.12,0.87,0.0346
