as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BESS,Industrials,880.0,3027600670720,273.2919,4.7344,3.22,0.01737,0.01063,1.573,0.47,1.3415
2026-09-22,BESS,Industrials,885.0,3044803084288,274.8447,4.7613,3.22,0.01737,0.01063,1.573,0.47,1.3415
