as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PWON,Real Estate,266.0,12810454040576,5.7801,0.5608,46.02,0.10025,0.05063,22.075,4.89,0.2825
2026-09-22,PWON,Real Estate,268.0,12906773086208,5.8236,0.565,46.02,0.10025,0.05063,22.075,4.89,0.2825
