as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ARNA,Industrials,498.0,3500928663552,8.4321,1.9265,59.06,0.23679,0.13093,0.778,8.82,0.7619
2026-09-22,ARNA,Industrials,498.0,3500928663552,8.4321,1.9265,59.06,0.23679,0.13093,0.778,8.82,0.7619
