as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BLES,Basic Materials,192.0,1706919591936,7.6586,1.3649,25.07,0.19437,0.0981,42.658,0.98,0.0754
2026-09-22,BLES,Basic Materials,192.0,1706919591936,7.6586,1.3649,25.07,0.19437,0.0981,42.658,0.98,0.0754
