as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,JTPE,Industrials,585.0,3972927848448,11.4325,3.2259,51.17,0.27859,0.14154,12.053,5.21,0.6056
2026-09-22,JTPE,Industrials,590.0,4006884671488,11.5302,3.2534,51.17,0.27859,0.14154,12.053,5.21,0.6056
