as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ASII,Industrials,4790.0,191217094623232,6.4741,0.8311,739.87,0.11983,0.0435,41.125,8.09,0.527
2026-09-22,ASII,Industrials,4790.0,191616291700736,6.4876,0.8329,739.87,0.11983,0.0435,41.125,8.09,0.527
