as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,POLU,Consumer Cyclical,16000.0,12000000212992,,98.1969,-20.25,-0.12219,-0.06574,39.121,,0.0
2026-09-22,POLU,Consumer Cyclical,16200.0,12150000058368,,99.4243,-20.25,-0.12219,-0.06574,39.121,,0.0
