as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PNIN,Financial Services,695.0,2827485184000,2.6257,0.1275,264.69,0.05048,0.01435,,,0.0
2026-09-22,PNIN,Financial Services,690.0,2807143333888,2.6068,0.1266,264.69,0.05048,0.01435,,,0.0
