as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MPMX,Consumer Cyclical,1020.0,4467420299264,8.6411,0.8038,118.04,0.09101,0.05134,0.915,16.67,1.4407
2026-09-22,MPMX,Consumer Cyclical,1015.0,4445520789504,8.5988,0.7999,118.04,0.09101,0.05134,0.915,16.67,1.4407
