as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SMBR,Basic Materials,167.0,1658733330432,15.1818,0.4878,11.0,0.03457,0.02494,12.228,2.04,0.3147
2026-09-22,SMBR,Basic Materials,168.0,1668665835520,15.2727,0.4907,11.0,0.03457,0.02494,12.228,2.04,0.3147
