as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,DSNG,Consumer Defensive,1545.0,16376757485568,8.5044,1.3665,181.67,0.16749,0.10019,28.307,2.85,0.2586
2026-09-22,DSNG,Consumer Defensive,1545.0,16376757485568,8.5044,1.3665,181.67,0.16749,0.10019,28.307,2.85,0.2586
