as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GJTL,Consumer Cyclical,1305.0,4547218505728,2.8555,0.4131,457.01,0.1532,0.05787,52.776,6.13,0.1751
2026-09-22,GJTL,Consumer Cyclical,1305.0,4547218505728,2.8555,0.4131,457.01,0.1532,0.05787,52.776,6.13,0.1751
