as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BBRM,Industrials,116.0,983620911104,8.4425,19333.334,13.74,0.149,0.07248,15.04,,0.0
2026-09-22,BBRM,Industrials,116.0,983620911104,8.4425,19333.334,13.74,0.149,0.07248,15.04,,0.0
