as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ALDO,Basic Materials,955.0,2573957332992,28.6014,2.3216,33.39,0.08463,0.05106,57.506,0.05,0.015
2026-09-22,ALDO,Basic Materials,950.0,2560481034240,28.4516,2.3095,33.39,0.08463,0.05106,57.506,0.05,0.015
