as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,DEWA,Energy,346.0,13510829408256,2.992,1.6688,115.64,0.69129,0.02555,69.347,0.41,0.0
2026-09-22,DEWA,Energy,348.0,13588926300160,3.0593,1.6785,113.75,0.69129,0.02555,69.347,0.41,0.0
