as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,JKON,Industrials,82.0,1337298649088,4.8122,0.3988,17.04,0.08545,0.032,2.415,2.38,0.1174
2026-09-22,JKON,Industrials,82.0,1337298649088,4.8122,0.3988,17.04,0.08545,0.032,2.415,2.38,0.1174
