as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SOHO,Healthcare,1455.0,18466398535680,28.0834,7.5232,51.81,0.26471,0.09673,0.183,4.62,1.357
2026-09-22,SOHO,Healthcare,1455.0,18466398535680,28.0834,7.5232,51.81,0.26471,0.09673,0.183,4.62,1.357
