as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MYOH,Energy,1015.0,2239407063040,8.7871,12848.101,115.51,0.0805,0.05536,8.409,6.33,0.5643
2026-09-22,MYOH,Energy,1020.0,2250438606848,8.8304,12911.392,115.51,0.0805,0.05536,8.409,6.33,0.5643
