as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,TSPC,Industrials,2710.0,12221733142528,8.3231,1.2551,325.6,0.15387,0.08237,11.887,5.45,0.4573
2026-09-22,TSPC,Industrials,2730.0,12311929552896,8.3845,1.2644,325.6,0.15387,0.08237,11.887,5.45,0.4573
