as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GMFI,Industrials,56.0,6990774403072,3.7383,55999.996,14.98,,0.07382,251.539,,0.0
2026-09-22,GMFI,Industrials,56.0,6990774403072,3.7383,55999.996,14.98,,0.07382,251.539,,0.0
