as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ALII,Industrials,720.0,11394576547840,26.4026,5.3161,27.27,0.2293,0.07955,17.595,1.77,0.4769
2026-09-22,ALII,Industrials,720.0,11394576547840,26.4026,5.3161,27.27,0.2293,0.07955,17.595,1.77,0.4769
