as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MSJA,Consumer Cyclical,815.0,4671763120128,50.9694,58214.285,15.99,0.06913,0.03595,16.198,1.83,0.9333
2026-09-22,MSJA,Consumer Cyclical,810.0,4643101868032,50.6567,57857.14,15.99,0.06913,0.03595,16.198,1.83,0.9333
