as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,INET,Communication Services,310.0,6937103040512,131.9149,6.9203,2.35,0.0249,0.01792,46.745,0.01,0.0209
2026-09-22,INET,Communication Services,312.0,6981858885632,132.766,6.9649,2.35,0.0249,0.01792,46.745,0.01,0.0209
