as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,KLBF,Healthcare,735.0,33257911484416,9.236,1.367,79.58,0.14768,0.09224,3.208,2.67,0.2513
2026-09-22,KLBF,Healthcare,740.0,33484156436480,9.2988,1.3763,79.58,0.14768,0.09224,3.208,2.67,0.2513
