as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,DGWG,Basic Materials,318.0,1870588280832,6.9145,1.6755,45.99,0.25764,0.08379,104.488,7.41,0.3261
2026-09-22,DGWG,Basic Materials,320.0,1882353041408,6.958,1.686,45.99,0.25764,0.08379,104.488,7.41,0.3261
