as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BINA,Financial Services,3980.0,24416171851776,,8.2177,-53.46,-0.09918,-0.01088,,,0.0
2026-09-22,BINA,Financial Services,3980.0,24416171851776,,8.2177,-53.46,-0.09918,-0.01088,,,0.0
