as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,STAR,Financial Services,448.0,2150400262144,82.5046,3.9327,5.43,0.04898,-0.0013,0.144,,0.0
2026-09-22,STAR,Financial Services,450.0,2160000237568,82.8729,3.9784,5.43,0.04898,-0.0013,0.144,,0.0
