as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,TCID,Consumer Defensive,2550.0,1025440022528,,0.5668,-32.38,-0.00715,-0.0141,0.35,1.48,0.0
2026-09-22,TCID,Consumer Defensive,2550.0,1025440022528,,0.5668,-32.0,-0.00715,-0.0141,0.35,1.48,0.0
