as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,CBDK,Real Estate,3610.0,20371480772608,8.0739,1.928,447.12,0.20882,0.07238,1.614,0.14,0.0112
2026-09-22,CBDK,Real Estate,3610.0,20424249311232,8.0739,1.928,447.12,0.20882,0.07238,1.614,0.14,0.0112
