as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PBSA,Industrials,735.0,2193891393536,8.8077,2.8961,83.45,0.34204,0.12709,0.009,8.28,0.0
2026-09-22,PBSA,Industrials,730.0,2178967011328,8.7478,2.8764,83.45,0.34204,0.12709,0.009,8.28,0.0
