as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BBCA,Financial Services,6225.0,764689936023552,13.1925,2.8276,471.86,0.21818,0.03671,,6.12,0.7542
2026-09-22,BBCA,Financial Services,6225.0,764904617279488,13.1925,2.8276,471.86,0.21818,0.03671,,6.12,0.7542
