as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BNGA,Financial Services,1735.0,43621147475968,6.3616,0.7774,272.73,0.12457,0.01854,,9.22,0.5931
2026-09-22,BNGA,Financial Services,1740.0,43746854961152,6.3799,0.7796,272.73,0.12457,0.01854,,9.22,0.5931
