as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SIMP,Consumer Defensive,600.0,9300786282496,4.2866,0.4448,139.97,0.11795,0.0666,34.035,4.23,0.1857
2026-09-22,SIMP,Consumer Defensive,600.0,9300786282496,4.2866,0.4448,139.97,0.11795,0.0666,34.035,4.23,0.1857
