as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SMRA,Real Estate,262.0,4325244928000,7.2637,0.3637,36.07,0.06781,0.03935,91.979,1.87,0.1387
2026-09-22,SMRA,Real Estate,262.0,4325244928000,7.2637,0.3637,36.07,0.06781,0.03935,91.979,1.87,0.1387
