as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,INDS,Consumer Cyclical,250.0,1640624291840,25.641,0.4793,9.75,0.02472,0.01862,6.926,1.98,0.5128
2026-09-22,INDS,Consumer Cyclical,248.0,1627499266048,25.4359,0.4755,9.75,0.02472,0.01862,6.926,1.98,0.5128
