as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BPII,Financial Services,458.0,4526942191616,52.3429,3.2015,8.75,0.04819,0.01613,80.317,1.35,0.7986
2026-09-22,BPII,Financial Services,458.0,4526942191616,52.3429,3.2015,8.75,0.04819,0.01613,80.317,1.35,0.7986
