as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SRTG,Financial Services,1780.0,24118703423488,7.2659,0.4494,244.98,0.0634,0.04569,2.138,5.74,0.4216
2026-09-22,SRTG,Financial Services,1780.0,24118703423488,7.4465,0.4494,239.04,0.0634,0.04569,2.138,5.74,0.4216
