as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BANK,Financial Services,240.0,3381535440896,42.9338,1.0222,5.59,0.03334,0.00856,,,0.0
2026-09-22,BANK,Financial Services,240.0,3381535440896,42.9338,1.0222,5.59,0.03334,0.00856,,,0.0
