as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,DRMA,Consumer Cyclical,960.0,4517647089664,6.4869,1.6552,147.99,0.26299,0.12076,12.579,7.41,0.473
2026-09-22,DRMA,Consumer Cyclical,960.0,4517647089664,6.4869,1.6552,147.99,0.26299,0.12076,12.579,7.41,0.473
