as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MTMH,Healthcare,970.0,2006471147520,41.613,1.3097,23.31,0.03157,0.02967,58.083,0.25,0.104
2026-09-22,MTMH,Healthcare,970.0,2006471147520,41.613,1.3097,23.31,0.03157,0.02967,58.083,0.25,0.104
