as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PPRE,Industrials,104.0,1063324221440,,1.1464,-159.43,-0.54035,-0.09346,99.613,,0.0
2026-09-22,PPRE,Industrials,102.0,1042875678720,,1.1244,-159.43,-0.54035,-0.09346,99.613,,0.0
