as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MKTR,Consumer Defensive,122.0,1471372197888,25.9023,2.1741,4.71,0.11406,0.05757,103.151,1.48,0.3949
2026-09-22,MKTR,Consumer Defensive,124.0,1495493115904,26.327,2.2097,4.71,0.11406,0.05757,103.151,1.48,0.3949
