as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MINA,Consumer Cyclical,238.0,2342812385280,,9.3517,-0.12,-0.00464,-0.01692,0.05,,0.0
2026-09-22,MINA,Consumer Cyclical,236.0,2323124846592,,9.2731,-0.12,-0.00464,-0.01692,0.05,,0.0
