as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,CPIN,Consumer Defensive,3150.0,51653701009408,6.9374,1.4802,454.06,0.22792,0.13227,28.211,5.79,0.3965
2026-09-22,CPIN,Consumer Defensive,3150.0,51653701009408,6.9395,1.4802,453.92,0.22792,0.13227,28.211,5.79,0.3965
