as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,KMTR,Consumer Cyclical,252.0,2070272278528,,0.9751,-3.88,-0.01844,0.02344,140.093,,0.0
2026-09-22,KMTR,Consumer Cyclical,250.0,2053841485824,,0.9674,-3.88,-0.01844,0.02344,140.093,,0.0
