as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,HUMI,Industrials,128.0,2312162770944,241.5094,15999.999,0.53,0.00422,0.01622,71.962,0.12,0.0
2026-09-22,HUMI,Industrials,128.0,2312162770944,241.5094,15999.999,0.53,0.00422,0.01622,71.962,0.12,0.0
