as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BELI,Consumer Cyclical,284.0,38970192822272,,4.2595,-13.01,-0.18418,-0.04726,39.66,,0.0
2026-09-22,BELI,Consumer Cyclical,284.0,38970192822272,,4.2595,-13.01,-0.18418,-0.04726,39.66,,0.0
