as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,CPRO,Consumer Defensive,50.0,2978619064320,9.2593,0.7483,5.4,0.0824,0.06868,39.598,,0.0
2026-09-22,CPRO,Consumer Defensive,50.0,2978619064320,9.2593,0.7483,5.4,0.0824,0.06868,39.598,,0.0
