as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GEMS,Energy,7225.0,42500001628160,10.3014,54323.31,701.36,0.2897,0.1617,16.585,3.23,0.9234
2026-09-22,GEMS,Energy,7200.0,42352940941312,10.4069,54135.336,691.85,0.2897,0.1617,16.585,3.23,0.9234
