as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,FISH,Consumer Defensive,700.0,3360000049152,65.7277,20000.0,10.65,0.05856,0.02314,75.939,2.22,1.3
2026-09-22,FISH,Consumer Defensive,675.0,3239999963136,63.3803,19285.715,10.65,0.05856,0.02314,75.939,2.22,1.3
