as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,POWR,Utilities,940.0,14900409663488,12.0205,20888.889,78.2,0.09866,0.05799,48.847,7.56,0.9609
2026-09-22,POWR,Utilities,940.0,14900409663488,12.0205,20888.889,78.2,0.09866,0.05799,48.847,7.56,0.9609
