as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GGRP,Basic Materials,336.0,4069422530560,,6339.6226,-20.26,-0.02113,-0.01885,19.235,8.33,0.0
2026-09-22,GGRP,Basic Materials,334.0,4045199638528,,6301.8867,-20.26,-0.02113,-0.01885,19.235,8.33,0.0
