as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BJBR,Financial Services,760.0,7996296921088,5.5438,0.4946,137.09,0.0938,0.00839,,11.18,0.6238
2026-09-22,BJBR,Financial Services,760.0,7996296921088,5.5438,0.4946,137.09,0.0938,0.00839,,11.18,0.6238
