as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MEGA,Financial Services,1950.0,45789598449664,13.9735,2.0473,139.55,0.14693,0.02389,,4.39,0.6163
2026-09-22,MEGA,Financial Services,1925.0,45202551078912,13.7943,2.021,139.55,0.14693,0.02389,,4.39,0.6163
