as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PNLF,Financial Services,206.0,6596547051520,3.146,0.209,65.48,0.05233,0.01453,,,0.0
2026-09-22,PNLF,Financial Services,206.0,6596547051520,3.116,0.209,66.11,0.05233,0.01453,,,0.0
