as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,JIHD,Consumer Cyclical,424.0,987513094144,,0.2805,-93.1,-0.02308,-0.01911,14.012,,0.0
2026-09-22,JIHD,Consumer Cyclical,426.0,992171196416,,0.2818,-93.1,-0.02308,-0.01911,14.012,,0.0
