as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,TOWR,Real Estate,406.0,23633902698496,5.9688,0.8219,68.02,0.1614,0.06179,156.508,3.33,0.2024
2026-09-22,TOWR,Real Estate,404.0,23517479305216,5.9394,0.8179,68.02,0.1614,0.06179,156.508,3.33,0.2024
